artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
Roosevelt,0.00221,0.669,236336,0.642,0.834,0.203,-9.004,0.0515,115.973,0.838,55,5,1,2,"['alternative dance', 'athens indie', 'chillwave', 'indie emo', 'indie soul', 'indietronica', 'new rave', 'nu disco', 'shiver pop', 'vapor soul']"
Roots Manuva,0.00144,0.585,213333,0.809,0.35,0.272,-7.837,0.125,148.151,0.456,59,7,1,2,"['big beat', 'electronica', 'ninja', 'trip hop', 'turntablism', 'uk hip hop']"
Roots Radics,0.14,0.812,235827,0.532,0.0136,0.12,-11.84,0.239,141.694,0.914,29,7,1,2,"['dub', 'reggae', 'roots reggae']"
"Rory ""Sweet Boy"" Dolan",0.0574,0.732,246967,0.726,0.00829,0.382,-8.074,0.261,172.039,0.45,56,0,1,2,[]
Rory Gallagher,0.170020556,0.473111111,307016.1667,0.686055556,0.053432661,0.261883333,-11.16444444,0.05785,119.124,0.683444444,39.72222222,2,0,36,"['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'psychedelic rock', 'rock']"
Rory O'Malley,0.67925,0.60825,280376.75,0.4875,0,0.2604,-10.11225,0.3725,136.115,0.58525,52.75,5,1,4,['show tunes']
Ros Serey Sothea,0.0102604,0.404,196221.4,0.7356,0.6086,0.16204,-7.0684,0.05258,146.6342,0.737,25,0,1,5,"['cambodian rock', 'khmer', 'luk thung']"
Rosa Cania,0.948,0.224,240917,0.0832,0.921,0.0922,-21.754,0.0618,68.221,0.108,61,2,1,2,[]
Rosa Løvstrøm,0.985,0.111,158000,0.0118,0.917,0.108,-31.874,0.0403,77.891,0.0812,66,2,1,2,[]
Rosa Rimoch,0.993823529,0.299705882,234178.0588,0.341764706,0.208825382,0.416882353,-15.54870588,0.123417647,106.4795294,0.224111765,0.058823529,8,1,17,[]
Rosalind Harris,0.915,0.599,236560,0.21,0,0.139,-15.091,0.263,104.676,0.446,38,6,0,1,[]
Rosalind Russell,0.789,0.486,204307,0.481,0,0.378,-12.888,0.179,96.388,0.906,0,1,1,1,[]
Rosalyn Tureck,0.995,0.425,372533,0.00712,0.957,0.0687,-33.486,0.0623,139.786,0.385,18,7,1,2,"['classical performance', 'harpsichord', 'historical keyboard']"
Rosana,0.6935,0.5915,238433.5,0.4985,0,0.1268,-7.722,0.06995,126.1605,0.535,64,3,1,4,"['cantautor', 'latin', 'latin pop', 'mexican pop', 'musica canaria', 'nueva cancion', 'spanish pop']"
Rosanna Carteri,0.983058824,0.413705882,232295.2941,0.245235294,0.011935765,0.392058824,-16.19364706,0.111352941,106.511,0.290270588,0,0,1,17,"['classical soprano', 'italian soprano']"
Rosanne Cash,0.338904348,0.697217391,214354.2174,0.49573913,8.52E-05,0.16493913,-12.22321739,0.055495652,114.8597826,0.71626087,32.91304348,9,1,23,"['country', 'country rock', 'folk', 'folk rock', 'lilith', 'mellow gold', 'roots rock', 'singer-songwriter', 'traditional folk']"
Rosario,0.3855,0.76025,242840,0.61425,0.00387625,0.095175,-9.187,0.077225,115.46975,0.694,52.75,6,0,8,"['hollywood', 'show tunes']"
Rosario Dawson,0.320794,0.552230769,234955.9231,0.67,0.020406538,0.205276923,-4.998230769,0.044438462,123.536,0.528307692,47.69230769,0,1,13,"['hollywood', 'show tunes']"
Roscoe Dash,0.046328556,0.636777778,248432.5556,0.811888889,0,0.292333333,-4.022111111,0.103533333,138.3052222,0.643777778,52.44444444,11,0,9,"['atl hip hop', 'pop rap', 'southern hip hop', 'trap']"
Roscoe Holcomb,0.964,0.394,121667,0.0144,0,0.0969,-17.077,0.061,172.142,0.47,7,5,1,2,"['appalachian folk', 'banjo', 'kentucky mountain folk', 'old-time', 'traditional blues', 'traditional folk']"
Roscoe Wright,0.611,0.457,200000,0.759,0.000361,0.0804,-9.283,0.108,93.909,0.522,33,2,0,1,[]
Rose,0.98975,0.5485,193770,0.16375,0.69025,0.2428,-12.0595,0.22735,111.03175,0.5675,0,10,1,8,"['glam metal', 'hard rock', 'rock']"
Rose Maddox,0.66,0.631666667,156964.3333,0.558,0.019007797,0.141733333,-9.713666667,0.076566667,124.4993333,0.773,16,2,1,6,['rockabilly']
Rose Murphy,0.932,0.761,146253,0.44,0.0135,0.294,-13.722,0.0662,119.27,0.889,13,5,1,2,[]
Rose Quong,0.977,0.426,262867,0.0512,0,0.18,-20.301,0.0601,82.267,0.18,8,0,1,1,[]
Rose Royce,0.407227586,0.611758621,256794.5862,0.447517241,0.053540001,0.106268966,-13.84789655,0.074210345,116.6298621,0.653793103,39.27586207,11,0,29,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Rose Tattoo,0.0421862,0.482,185723.25,0.791,0.1430875,0.20755,-9.85875,0.043075,131.37125,0.582,43.25,4,1,8,"['australian rock', 'blues rock', 'hard rock', 'rock']"
Roselle Nava,0.69,0.4875,298405,0.312,1.34E-06,0.1585,-13.6565,0.03395,106.4515,0.1875,51,9,1,4,"['classic opm', 'opm']"
Rosemarie,0.7836,0.5816,175285.4,0.2712,0,0.3972,-11.791,0.16276,122.3942,0.7212,0.8,6,1,5,[]
Rosemary & Garlic,0.82,0.491,289970,0.406,0.245,0.122,-13.309,0.0278,140.051,0.279,58,5,1,2,"['chamber folk', 'chamber pop', 'indie folk']"
Rosemary Ashe,0.8144,0.4532,371733.2,0.1758,0.000151288,0.1394,-14.8764,0.0884,105.416,0.1928,36.8,0,1,5,[]
Rosemary Clooney,0.88316129,0.513193548,168474.7312,0.277655914,0.020883669,0.237124731,-12.76005376,0.059719355,113.3762903,0.510039785,16.02150538,10,1,93,"['adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']"
Rosemary DeCamp,0.967,0.76,105937,0.725,0.00253,0.709,-6.601,0.17,84.039,0.894,1,4,1,1,[]
Rosemary Gaines,0.84675,0.43875,209319.75,0.349,0.001078633,0.20125,-11.5275,0.136375,118.023,0.4955,23.75,0,1,4,[]
Rosetta Stone,8.15E-05,0.469,220960,0.813,0.774,0.198,-8.547,0.0504,135.019,0.558,36,7,1,2,"['corrosion', 'dark post-punk', 'dark wave', 'ethereal wave', 'gothic rock']"
Rosette Anday,0.921142857,0.345571429,322100.381,0.137814286,2.00E-05,0.293080952,-22.07904762,0.095938095,96.72152381,0.267690476,0,0,1,21,[]
Roshan Ara Begum,0.99,0.549,294818,0.324,0.4,0.186,-8.458,0.0431,116.991,0.541,0,1,0,2,[]
Roshon Bernard Fegan,0.141,0.725,155533,0.887,0,0.069,-4.655,0.114,98.966,0.781,51,7,1,2,[]
Roshon Fegan,0.00533,0.61,242773,0.944,0,0.0668,-3.536,0.135,150.056,0.916,53,11,0,2,[]
Rosie & The Originals,0.831333333,0.493333333,203988,0.29,0.000792733,0.119333333,-11.31933333,0.028066667,127.0746667,0.465,44,7,0,6,['doo-wop']
Rosie And Ron,0.894,0.515,130120,0.477,0.808,0.206,-9.809,0.0275,106.928,0.962,33,1,1,2,['classic soul']
Rosie Gaines,0.329133333,0.688666667,283662.3333,0.588,3.61E-05,0.696333333,-6.569666667,0.0351,124.7873333,0.487,46.33333333,0,1,6,"['diva house', 'speed garage']"
Rosie O'Donnell,0.167,0.751,135467,0.719,0.0461,0.38,-8.19,0.144,97.063,0.568,61,6,1,1,[]
Rosinha De Valença,0.591,0.6,157740,0.6855,0.44375,0.145,-8.4655,0.05095,93.0795,0.7375,40,6,0,4,"['bossa nova', 'brazilian composition', 'choro']"
Rosita Serrano,0.9835,0.376,173740.5,0.314,0.06231,0.176,-11.643,0.04455,99.5565,0.469,10,7,1,4,['vintage schlager']
Roslyn Sweat,0.329,0.786,154253,0.598,2.60E-05,0.0612,-5.518,0.191,147.225,0.882,31,7,1,2,[]
Ross Copperman,0.6155,0.472,262297,0.581,0.002464,0.07315,-8.1715,0.02805,78.4725,0.149,56,2,1,4,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']"
Ross Lynch,0.144738889,0.629111111,186577.6667,0.778888889,3.57E-06,0.242611111,-5.297666667,0.060088889,113.6416667,0.578777778,59.11111111,7,1,9,"['pop', 'post-teen pop', 'social media pop']"
Ross Pople,0.98,0.61,163373,0.0588,0.895,0.158,-24.909,0.0536,134.51,0.58,42,7,0,2,[]
Rossington Collins Band,0.22,0.604,236200,0.552,0.0262,0.139,-9.458,0.0343,124.917,0.757,43,0,1,2,"['country rock', 'southern rock']"
Rossy War y Su Banda Kaliente,0.0724,0.852,249773,0.707,7.29E-05,0.0517,-5.557,0.0307,104.995,0.939,42,10,1,2,['cumbia peruana']
Rostam,0.413,0.5305,264346.5,0.8295,0,0.1685,-4.566,0.0916,171.948,0.5635,58,7,1,4,"['art pop', 'indie pop', 'indie rock']"
Rostislav Pljatt,0.989142857,0.618571429,303191.2143,0.268128571,0.082303011,0.246714286,-10.99564286,0.631678571,103.1907143,0.4675,0,8,1,14,[]
Rosy Grier,0.719,0.734,143080,0.464,7.64E-06,0.0989,-10.018,0.0366,128.883,0.53,22,10,1,2,[]
Rotary Connection,0.06571,0.481,235620,0.4415,0.43967,0.1577,-13.251,0.0296,110.1705,0.45,23,2,1,4,"['classic soul', 'jazz funk']"
Rotimi,0.229,0.637,185461,0.501,5.91E-05,0.099,-6.148,0.187,103.993,0.431,71,0,0,1,"['deep pop r&b', 'urban contemporary']"
Rough Trade,0.0118,0.871,206733,0.298,8.23E-06,0.103,-15.41,0.0547,109.67,0.327,41,4,0,2,[]
Roula,0.000273,0.809,215093,0.876,0.642,0.189,-7.681,0.0478,126.964,0.757,53,0,1,2,[]
Roupa Nova,0.526666667,0.528666667,258253.3333,0.701333333,0.00043,0.547,-7.931333333,0.0366,136.289,0.574,54.66666667,7,1,6,"['axe', 'mpb', 'pagode', 'sertanejo']"
Route 94,0.000132,0.814,259934,0.622,0.72,0.0658,-7.573,0.0492,119.976,0.726,71,8,1,1,"['deep groove house', 'house', 'uk dance']"
Rowan Atkinson,0.321,0.689,170880,0.533,7.37E-05,0.0958,-14.205,0.0544,98.801,0.898,70,6,1,1,['british comedy']
Rowan Blanchard,0.00103,0.638,192640,0.713,0.000241,0.0466,-6.475,0.0388,115.967,0.703,59,5,1,1,[]
Rowdy Rebel,0.116128571,0.626142857,202607.7143,0.728857143,2.68E-05,0.302857143,-5.225285714,0.318271429,159.256,0.505714286,57,1,1,7,['nyc rap']
Rowlf,0.73,0.67,238240,0.311,4.22E-05,0.1,-13.863,0.124,119.234,0.402,34,0,1,2,[]
Roxette,0.109173684,0.624894737,254999.2632,0.712947368,5.08E-05,0.157736842,-5.976473684,0.030768421,114.0631053,0.657315789,49.52631579,5,1,38,"['dance pop', 'europop', 'pop rock', 'swedish pop']"
Roxy Music,0.216935053,0.544614035,270257.2105,0.705421053,0.167443645,0.163277193,-7.715245614,0.0507,118.6019825,0.569796491,39.21052632,0,1,114,"['album rock', 'art pop', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
Roy Acuff,0.9146875,0.63225,168553.5625,0.2968125,0.070544136,0.213772917,-12.21058333,0.048816667,128.6778542,0.696833333,6.708333333,9,1,96,"['appalachian folk', 'traditional country', 'traditional folk', 'western swing']"
Roy Acuff & His Smoky Mountain Boys,0.95,0.5804,166757.6,0.3644,0.28774908,0.2358,-11.9098,0.04132,137.3848,0.7482,2.2,9,1,10,"['country gospel', 'yodeling']"
Roy Acuff And His Crazy Tennesseans,0.9825,0.7015,172548,0.177,5.30E-06,0.1565,-12.9725,0.036,93.9125,0.7125,4,5,1,4,[]
Roy Ayers,0.276004878,0.652341463,303422.5122,0.616414634,0.266038044,0.148819512,-10.49639024,0.05247561,109.5421707,0.745926829,34.34146341,1,0,41,"['afrobeat', 'disco', 'funk', 'indie jazz', 'indie soul', 'jazz funk', 'jazz vibraphone', 'quiet storm', 'soul', 'soul jazz']"
Roy Ayers Ubiquity,0.305780556,0.580944444,247433.3889,0.662722222,0.072335173,0.108088889,-12.28861111,0.065527778,124.2648333,0.716611111,33.61111111,5,0,36,"['funk', 'jazz funk', 'soul', 'soul jazz']"
Roy Ayres,0.365,0.724,348893,0.416,0,0.0969,-8.964,0.0841,151.181,0.578,55,5,0,2,['jazz funk']
Roy Blair,0.137766667,0.690666667,251524,0.443333333,0.002068907,0.102533333,-9.183666667,0.038266667,94.97033333,0.413,62.33333333,0,1,6,"['bedroom pop', 'indie pop', 'modern rock']"
Roy Brown,0.612,0.572,267753.5,0.7045,0.0001277,0.19,-9.096,0.08555,103.565,0.6505,32,3,0,4,"['jump blues', 'rhythm and blues']"
Roy Buchanan,0.260844286,0.406857143,343175.1429,0.312857143,0.664142857,0.165928571,-14.727,0.043428571,144.5564286,0.393757143,32.85714286,9,0,14,"['blues', 'blues rock', 'country rock', 'electric blues', 'modern blues']"
Roy C,0.4395,0.603,383387.5,0.345,0,0.08985,-17.29,0.07255,121.121,0.7815,27,7,1,4,['orchestra']
Roy Clark,0.2455418,0.4677,175186.6,0.5807,0.555000284,0.20828,-12.5481,0.04772,132.3571,0.7125,24.2,0,1,20,"['classic country pop', 'oklahoma country']"
Roy Drusky,0.651,0.554,160520,0.329,0.000254,0.27,-11.441,0.0287,98.743,0.525,30,0,1,2,"['classic country pop', 'nashville sound']"
Roy Eldridge,0.79128,0.53852,336680.8,0.388452,0.166249892,0.142968,-12.17488,0.077408,117.37004,0.6544,8.72,8,1,25,"['bebop', 'big band', 'cool jazz', 'jazz', 'jazz trumpet', 'ragtime', 'stride', 'swing', 'vintage jazz']"
Roy Eldridge All-Stars,0.907,0.466,549493,0.575,0.114,0.715,-12.067,0.0487,131.335,0.738,0,5,1,2,[]
Roy English,0.0365,0.537,221400,0.848,0,0.423,-2.431,0.0313,128.023,0.498,59,6,0,2,[]
Roy Fox,0.969426667,0.541706667,180796.8667,0.135428,0.105952441,0.150406667,-18.53510667,0.076078667,121.8002667,0.513013333,0.853333333,0,1,150,[]
Roy Hamilton,0.813833333,0.397833333,167473.3333,0.297883333,0.000272833,0.253333333,-16.08766667,0.058166667,94.56566667,0.5575,23.66666667,10,1,12,['rhythm and blues']
Roy Hargrove,0.7322,0.5178,360664,0.25,0.5682,0.10296,-12.9952,0.04436,107.598,0.20446,46.2,8,1,10,"['bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul jazz']"
Roy Harper,0.63575,0.37625,387124,0.29725,0.260937275,0.1285,-14.85975,0.030575,89.6235,0.41575,30.5,6,1,8,"['art rock', 'british folk', 'canterbury scene', 'folk', 'folk rock', 'psychedelic folk', 'traditional folk']"
Roy Haynes,0.444111111,0.527666667,327370.4444,0.481888889,0.106797829,0.100844444,-11.005,0.042855556,111.862,0.591111111,11.33333333,7,0,9,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz drums', 'soul jazz']"
Roy Haynes Quartet,0.693833333,0.477333333,341122.3333,0.493666667,0.147712667,0.16165,-12.589,0.0479,104.114,0.6105,9.166666667,2,0,12,"['hard bop', 'jazz quartet']"
Roy Head & The Traits,0.4,0.599,125893,0.622,0.00273,0.292,-7.621,0.0571,161.929,0.961,45,0,1,2,[]
Roy Jones Jr.,0.034135,0.68375,264456.5,0.75425,0,0.154825,-5.75875,0.140225,111.508,0.37725,56,1,1,4,[]
Roy Lazarus,0.889,0.604,165333,0.263,7.73E-05,0.381,-13.81,0.0403,115.878,0.619,5,0,1,1,[]
Roy Orbison,0.662681319,0.476181319,160620.7143,0.473664835,0.007966913,0.198232418,-9.974554945,0.03309011,113.2548297,0.597291209,31.83516484,9,1,182,"['adult standards', 'brill building pop', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'rockabilly', 'soft rock']"
Roy Rogers,0.82405,0.44865,147659.4,0.234935,9.59E-05,0.134375,-12.9999,0.038025,121.65745,0.4843,12.75,5,1,20,['cowboy western']
"Roy Rogers, Dale Evans",0.703,0.335,174907,0.17,0,0.0963,-18.475,0.0309,82.073,0.545,24,5,1,2,['cowboy western']
Roy Rogers/Dale Evans,0.854,0.705,119000,0.474,0,0.0877,-10.351,0.0358,115.583,0.904,17,9,1,2,['cowboy western']
Roy Webb,0.781333333,0.182666667,78910.33333,0.332333333,0.962,0.252333333,-12.787,0.0326,120.7183333,0.397333333,0.333333333,10,1,3,[]
Roy Woods,0.174175,0.72725,203458.875,0.52125,3.08E-05,0.107075,-8.1975,0.055675,103.327375,0.440125,65,11,1,8,"['canadian hip hop', 'hip hop', 'pop rap', 'trap', 'trap soul']"
Royal Blood,0.0463816,0.525,199632.8,0.8924,0.002043638,0.1962,-4.0176,0.05712,111.5586,0.586,51.4,7,1,10,"['brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']"
Royal Choral Society,0.68,0.196,330000,0.296,0.868,0.131,-18.333,0.0415,142.015,0.155,21,5,0,2,['british choir']
Royal Crown Revue,0.0246,0.6,214107,0.791,0.0996,0.0796,-6.484,0.0622,137.588,0.317,49,7,0,2,"['swing', 'swing revival']"
Royal Deluxe,0.0185,0.504,224580,0.541,0.00013099,0.20815,-5.639,0.05195,122.2735,0.518,60.5,11,0,4,['rebel blues']
Royal Liverpool Philharmonic Orchestra,0.951666667,0.218666667,830457.6667,0.1005,0.613,0.094466667,-24.41666667,0.045033333,88.81,0.0738,45,9,1,3,"['classical performance', 'orchestra']"
Royal Northern Sinfonia,0.989,0.208,417680,0.0133,0.919,0.234,-28.633,0.0362,85.135,0.0397,50,6,0,2,['chamber orchestra']
Royal Philharmonic Orchestra,0.885608333,0.301840833,347357.3333,0.203326667,0.56447004,0.244889167,-18.91936667,0.097061667,102.7204083,0.236550833,10.91666667,2,1,120,['orchestra']
Royal Scottish National Orchestra,0.943,0.207666667,320884.3333,0.0428,0.5952,0.15,-28.01733333,0.038066667,111.967,0.066533333,43,2,1,3,"['classical', 'classical performance', 'orchestra']"
Royal Tailor,0.04265,0.584,234338,0.939,1.57E-06,0.2444,-3.199333333,0.1384,153.6466667,0.681666667,51.33333333,2,0,3,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'worship']"
Royal posse,0.0007495,0.8465,292347,0.4865,0.0001604,0.3925,-15.039,0.1045,129.565,0.181,26.5,11,0,4,[]
"Royce Da 5'9""",0.292975333,0.611266667,201483.5333,0.697133333,0.000154667,0.555733333,-7.710733333,0.28112,116.6450667,0.609,54.53333333,11,0,15,[]
Royce Rizzy,0.0899,0.724,219072,0.497,0,0.135,-9.847,0.193,138.961,0.142,55,6,0,1,['deep underground hip hop']
Roykoynas,0.99,0.526,192564.3333,0.471,0.5004,0.248333333,-11.10633333,0.0401,116.042,0.709,0,7,1,3,[]
Roz Ryan,0.454714286,0.482142857,153302.8571,0.594714286,0.072472939,0.2454,-9.548714286,0.112114286,126.3977143,0.480742857,51.57142857,0,1,7,['movie tunes']
Roza Esakenazi,0.9955,0.432,192680,0.337,0.5265,0.32,-11.505,0.0389,90.8785,0.715,0,2,1,4,[]
Roza Eskenaqzi,0.991,0.538,195400,0.389,0.299,0.0935,-9.492,0.0334,104.561,0.904,0,11,0,2,[]
Roza Eskenazi,0.956353846,0.446732308,193284.4923,0.413503385,0.19189769,0.246824,-9.988169231,0.048548,107.8178308,0.677350769,0.024615385,1,1,325,['rebetiko']
Rozei,0.00177,0.669,153600,0.776,1.31E-05,0.143,-7.076,0.0358,100.019,0.477,67,1,1,2,[]
RuPaul,0.023616,0.8,229917.2,0.6992,0.00367268,0.16356,-7.0618,0.06462,127.458,0.7064,56.2,11,1,10,"['dance pop', 'diva house', 'pop', 'strut']"
Rubber Duckie,0.123,0.654,272300,0.893,2.91E-05,0.248,-4.584,0.0834,130.132,0.894,20,0,1,2,[]
Rubblebucket,0.0315,0.777,273776,0.716,0.326,0.173,-6.156,0.0399,118.977,0.799,45,11,1,2,"['indie pop', 'shimmer pop']"
Rubby Haddock and Orchesta,0.65,0.516,323160,0.526,0.000576,0.0943,-12.068,0.034,172.409,0.768,38,2,1,2,[]
Rubby Perez,0.0885,0.71,296093,0.542,0,0.0985,-13.977,0.0432,141.186,0.939,49,8,1,2,"['dominican pop', 'latin', 'merengue', 'merengue tipico', 'tropical']"
Rube Bloom,0.967,0.199,169947,0.398,7.34E-05,0.172,-10.384,0.0344,171.591,0.338,0,0,0,1,[]
Rube Bloom & His Bayou Boys,0.971,0.856,172106,0.474,0.0183,0.245,-10.549,0.0595,128.244,0.933,0,7,0,2,[]
Ruben,0.0269,0.73,184889,0.789,0,0.129,-3.982,0.034,107.981,0.106,75,10,1,2,"['latin jazz', 'salsa', 'tipico', 'tropical']"
Ruben Figueroa,0.502,0.683,153969,0.651,0,0.32,-5.699,0.0291,94.576,0.462,69,5,1,2,"['corrido', 'corridos tumbados']"
Ruben Gonzalez,0.691714286,0.644714286,346575.2857,0.381142857,0.547505714,0.144642857,-12.61057143,0.041185714,114.8092857,0.626285714,48.57142857,7,1,14,"['jazz cubano', 'latin jazz']"
Ruben Haze,0.00292,0.478,226867,0.818,0.00789,0.438,-5.076,0.0377,127.953,0.163,60,4,1,2,[]
Ruben Ramos,0.566,0.46,181933,0.492,0,0.0603,-6.359,0.0275,91.432,0.521,19,11,1,2,['tejano']
Ruben Studdard,0.058266667,0.715333333,240711.3333,0.595,0.000278,0.375666667,-6.644,0.0597,136.6666667,0.557,43.66666667,9,1,3,"['gospel r&b', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']"
Ruben Vela,0.224,0.675,178546,0.465,0,0.0566,-13.392,0.115,88.349,0.695,44,1,0,2,['tejano']
Ruby,0.185,0.765,320667,0.845,8.84E-05,0.312,-6.802,0.04,98.98,0.652,29,4,0,2,['canadian contemporary r&b']
Ruby And The Romantics,0.8895,0.512,157043.5,0.41775,0.001897843,0.182,-8.9995,0.032125,86.3765,0.4925,21,10,1,8,['rhythm and blues']
Ruby Braff,0.902,0.512666667,204782,0.309333333,0.770333333,0.169,-10.65266667,0.038,156.7733333,0.483,2.333333333,5,1,6,"['cool jazz', 'jazz trumpet', 'stride']"
Ruby Braff & Coleman Hawkins,0.786,0.696,170267,0.45,0.0173,0.216,-10.641,0.0334,119.844,0.854,0,3,1,2,[]
Ruby Smith,0.982,0.739,171133,0.257,0.00467,0.21,-14.587,0.0441,90.966,0.639,0,3,1,1,[]
Rubén Blades,0.571189655,0.612413793,364003,0.583810345,0.005306974,0.16057069,-9.199362069,0.064184483,108.7617586,0.766603448,40.56896552,9,0,58,"['latin jazz', 'salsa', 'tipico', 'tropical']"
Rubén Juárez,0.546,0.585,188200,0.256,0,0.617,-17.089,0.08,115.227,0.793,40,2,1,2,"['bandoneon', 'tango', 'vintage tango']"
Rude Boys with Gerald Levert,0.431,0.806,381040,0.528,0,0.264,-12.126,0.0633,133.943,0.802,44,7,1,2,[]
Rudi Goguel,0.981,0.533,144000,0.102,8.23E-06,0.1,-14.544,0.058,88.613,0.384,0.5,2,0,2,[]
Rudi Schuricke,0.9866,0.4348,178820.4,0.15616,5.46E-05,0.2234,-16.0068,0.03918,101.643,0.3916,0,3,1,5,"['classic schlager', 'vintage schlager']"
Rudimental,0.1675,0.661,226606.5,0.778,0,0.175,-5.5825,0.0451,107.372,0.5165,65.5,6,1,2,"['dance pop', 'edm', 'liquid funk', 'pop', 'tropical house', 'uk dance', 'uk funky']"
Rudolf Christ,0.951,0.394,181440,0.354,1.27E-05,0.755,-12.295,0.0641,95.847,0.21,0,0,0,1,[]
Rudolf Cortés,0.903,0.409,182931,0.335,0.00125,0.107,-11.376,0.0368,75.046,0.529,0,8,1,2,[]
Rudolf Dittrich,0.9068,0.2556,324528,0.2826,0.2373146,0.24,-14.5902,0.04742,87.7742,0.3232,0,0,1,5,[]
Rudolf Duda,0.914,0.365,159552,0.247,0.00593,0.56,-10.872,0.0444,178.493,0.657,0,10,1,1,[]
Rudolf Firkusny,0.993,0.242,128453,0.0444,0.911,0.0983,-25.016,0.0446,86.732,0.0749,28,8,0,2,['classical piano']
Rudolf Kempe,0.918,0.196,513600,0.0365,0.955,0.14,-25.374,0.0381,67.927,0.0315,15,9,1,2,"['classical performance', 'orchestral performance']"
Rudolf Moralt,0.959923077,0.311307692,375937.5385,0.205769231,0.037234,0.148615385,-16.73038462,0.069023077,118.5586154,0.1342,0,11,1,13,[]
Rudolf Neuhaus,0.9675,0.2385,281487,0.1241,0.0167,0.261,-17.929,0.042,96.3385,0.06495,0,7,1,4,[]
Rudolf Petrak,0.954666667,0.411333333,558848.3333,0.123333333,0.13166774,0.119,-19.979,0.0605,92.333,0.1296,6,11,1,3,[]
Rudolf Schmalnauer,0.9068,0.2556,324528,0.2826,0.2373146,0.24,-14.5902,0.04742,87.7742,0.3232,0,0,1,5,[]
Rudolf Schock,0.0411,0.248,49187,0.0275,0.00298,0.11,-31.004,0.0384,103.989,0.0755,5,8,1,1,"['classical tenor', 'vintage schlager']"
Rudolf Serkin,0.985704797,0.364413284,358066.0258,0.146830332,0.831472989,0.129649815,-21.21893727,0.052465683,104.1900258,0.258300738,1.073800738,0,1,271,['classical piano']
Rudolf Stumper,0.959,0.237,142000,0.528,0.525,0.62,-8.785,0.0589,179.224,0.259,0,0,1,1,[]
Rudolf Watzke,0.959,0.19845,1098713.25,0.334,0.705,0.09805,-13.90725,0.045225,104.13125,0.1564,0,2,1,4,[]
